"","age","gender_bin","country","grit","extraversion","openess","conscientiousness","agreeableness","neuroticism","VLC_QA","VLC_rest","GS1","GS2","GS3","GS4","GS5","GS6","GS7","GS8","GS9","GS10","GS11","GS12","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","gender","surveyelapse","VCL1","VCL2","VCL3","VCL4","VCL5","VCL6","VCL7","VCL8","VCL9","VCL10","VCL11","VCL12","VCL13","VCL14","VCL15","VCL16","education","urban","engnat","hand","religion","orientation","race","voted","married","familysize","operatingsystem","browser","screenw","screenh","introelapse","testelapse"
"2312",43,"female","IL",35,28,35,21,23,31,0,6,3,3,2,4,2,3,3,2,3,2,4,4,3,3,3,2,2,4,1,4,2,4,4,4,5,4,5,1,3,4,4,1,2,2,3,1,3,1,1,4,2,2,2,3,2,2,2,2,3,3,2,2,2,4,3,4,4,3,3,3,4,1,2,375,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,1,2,4,4,2,1,1,"Windows","Firefox",1366,768,30,410
"2313",31,"female","US",47,37,48,24,19,43,2,8,3,4,4,4,4,3,5,5,4,5,3,3,3,5,3,1,4,5,4,4,4,4,5,5,5,4,5,5,4,5,5,5,4,1,5,1,2,1,3,1,2,4,2,1,3,1,3,1,3,2,2,1,5,4,5,5,2,4,5,5,4,4,2,392,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,2,3,1,1,7,1,4,2,3,2,"iOS","Safari",375,667,84,3795
"2314",38,"female","US",28,38,30,43,18,17,0,6,2,2,1,2,3,2,3,3,2,2,5,1,3,5,5,4,4,5,2,4,4,2,3,1,4,1,4,4,5,1,3,4,4,5,5,5,2,5,5,4,4,4,1,3,1,2,1,2,2,2,2,2,1,1,3,3,2,2,1,1,2,1,2,217,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,2,1,1,7,1,4,1,1,3,"Windows","Opera",1280,800,7,165
"2315",26,"female","NZ",40,30,42,30,23,29,0,5,3,4,3,2,2,3,4,5,4,4,3,3,4,5,3,2,4,5,1,1,3,2,4,5,4,5,3,5,5,4,4,3,2,4,3,4,1,3,4,3,3,3,2,2,2,2,2,4,2,1,3,3,2,3,4,4,2,3,4,2,4,1,2,305,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,4,1,5,2,1,3,"Windows","Chrome",1366,768,169,454
"2316",16,"female","SG",36,21,37,29,24,37,0,5,3,4,2,4,2,3,2,2,2,5,4,3,2,2,2,2,2,2,1,4,2,2,3,4,4,4,3,4,4,3,5,3,3,4,4,3,2,4,2,3,1,3,1,3,2,2,2,3,4,3,2,2,4,3,5,5,3,3,4,3,3,4,2,272,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,1,12,1,1,2,1,3,"Linux","Chrome",360,640,12,187
"2317",22,"female","IT",43,21,37,20,34,36,2,8,4,3,3,4,3,4,3,4,4,4,3,4,2,1,2,3,2,2,2,2,2,3,4,4,4,4,3,4,4,4,3,3,1,2,3,2,2,2,3,2,1,2,3,4,3,3,3,3,4,4,3,4,4,3,3,1,3,4,5,5,3,5,2,151,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,2,3,2,1,4,2,4,1,1,3,"Windows","Chrome",1366,768,4,194
"2318",19,"female","GB",33,36,36,27,21,22,0,7,3,3,4,2,3,2,3,2,2,3,3,3,4,5,1,4,4,4,4,3,3,4,3,4,5,5,2,5,3,3,3,3,1,3,4,4,2,4,1,4,2,2,2,2,2,2,1,2,2,2,3,3,4,2,3,3,1,1,2,2,2,2,2,215,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,2,2,1,1,2,1,4,1,1,3,"Windows","Firefox",1280,1024,4,259
"2319",17,"male","US",33,22,44,31,27,20,0,5,2,2,5,2,5,2,3,3,2,3,3,1,1,4,4,1,3,2,1,1,3,2,4,5,5,4,4,5,4,4,5,4,4,3,4,4,2,3,3,3,2,3,4,3,2,2,3,2,3,3,3,2,2,1,3,2,4,1,2,1,3,1,1,157,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,12,1,3,2,1,2,"Windows","Firefox",1366,768,61,181
"2320",31,"female","PH",39,32,32,34,25,33,0,5,3,4,3,3,4,2,3,4,3,3,4,3,1,5,3,3,4,4,3,3,3,3,3,3,3,2,3,4,3,3,4,4,3,3,3,4,3,4,4,3,4,3,3,2,1,3,3,2,3,3,2,3,4,4,3,3,3,2,4,4,3,3,2,474,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,1,6,1,1,1,1,8,"Windows","Chrome",1366,768,9,338
"2321",20,"female","NL",38,42,37,32,30,32,0,5,4,4,4,4,4,2,3,3,2,4,2,2,4,4,5,4,5,4,3,4,5,4,3,5,4,5,3,5,3,3,2,4,2,2,3,5,1,4,4,4,3,4,4,2,4,3,2,4,2,4,2,3,3,2,3,3,4,4,3,3,4,3,2,240,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,2,1,4,1,1,3,"Macintosh","Chrome",1280,800,56,315
"2322",43,"female","US",47,39,46,27,15,43,0,6,2,5,5,5,5,1,5,5,5,5,1,3,4,5,3,3,5,5,3,4,2,5,4,5,5,5,5,5,4,3,5,5,2,1,4,3,1,1,5,4,4,2,1,3,1,1,1,1,3,2,1,1,5,5,5,5,5,1,4,3,5,5,2,149,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,6,1,4,2,1,4,"Linux","AndroidBrowser",720,1280,5,202
"2323",21,"female","TT",36,11,25,36,33,37,0,5,4,1,3,5,2,2,2,3,1,5,5,3,1,1,1,1,2,1,1,1,1,1,4,2,2,2,2,2,4,2,3,2,2,5,2,4,1,5,4,5,5,3,4,3,5,3,2,2,4,1,5,4,5,2,5,4,2,4,5,2,5,3,2,508,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,4,1,5,2,1,3,"Windows","Chrome",1024,768,14,1324
"2324",20,"female","GB",27,40,40,34,10,29,1,8,2,4,3,1,2,1,3,2,3,1,4,1,4,5,5,3,5,5,3,3,4,3,4,4,4,4,4,3,5,4,4,4,5,3,3,4,3,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,3,1,4,3,3,5,3,2,2,3,2,115,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,3,1,1,1,1,4,2,1,1,"Macintosh","Safari",1440,900,2,133
"2325",42,"male","KE",22,31,39,42,23,22,0,6,1,4,3,1,1,1,1,2,1,1,5,1,4,1,4,3,4,3,1,3,5,3,5,5,4,5,4,2,4,2,4,4,5,4,4,4,5,4,4,4,4,4,4,2,2,2,1,2,4,2,2,2,1,2,5,3,2,2,1,2,2,2,1,412,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,4,1,2,1,4,1,3,1,1,6,"Windows","Chrome",800,600,41,450
"2327",26,"male","MY",32,25,36,31,22,33,0,6,1,4,4,1,3,2,4,3,2,2,4,2,1,2,4,2,2,4,2,2,4,2,2,3,4,3,4,4,4,4,4,4,3,2,4,3,3,2,4,3,4,3,2,2,2,2,4,2,2,2,2,2,3,3,4,4,4,3,4,3,3,2,1,148,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,2,1,8,1,1,2,1,2,"Windows","Chrome",1366,768,12,158
"2328",18,"female","US",44,21,35,31,19,44,0,5,3,5,5,4,5,1,4,5,3,3,3,3,2,2,4,1,2,3,4,1,1,1,2,3,5,3,3,3,4,3,5,4,4,1,5,2,2,2,4,3,5,3,2,2,4,1,2,1,2,1,1,3,5,4,5,3,4,4,5,5,5,4,2,162,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,3,1,1,7,1,4,2,1,2,"Windows","Chrome",1366,768,15,161
"2329",19,"male","VN",36,32,37,35,18,33,0,5,3,4,4,2,3,2,3,4,3,3,2,3,3,2,5,3,4,3,3,3,4,2,3,3,5,4,4,5,3,3,4,3,4,4,3,2,3,2,5,3,5,4,2,1,2,1,3,2,3,1,2,1,2,2,3,3,5,4,5,2,4,3,1,248,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,3,3,2,1,3,1,1,2,1,1,"Windows","Firefox",1440,900,12,1061
"2330",20,"male","VN",41,22,26,20,22,34,0,3,4,5,5,2,4,4,5,2,2,4,1,3,2,2,2,5,3,2,2,1,2,1,2,4,2,2,2,2,2,2,4,4,1,3,2,2,1,1,2,3,2,3,4,1,1,1,2,1,4,2,2,4,3,1,4,4,4,4,2,4,4,4,1,390,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,3,0,1,2,1,2,"Windows","Chrome",1366,768,2301,925
"2331",64,"female","US",36,43,49,34,18,11,1,9,1,5,5,2,4,1,4,3,3,2,4,2,4,4,5,4,4,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,4,2,4,4,2,4,4,4,2,4,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,158,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,2,1,1,6,1,4,2,2,5,"Windows","Chrome",1600,900,13,145
"2332",37,"male","IT",39,22,35,28,25,37,0,6,3,3,3,4,4,3,3,3,4,3,3,3,2,1,1,3,2,1,2,3,2,5,4,4,3,3,2,4,3,3,5,4,1,3,4,2,2,3,3,4,3,3,2,2,2,3,2,2,2,3,3,4,4,4,4,4,4,4,3,3,4,3,1,305,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,1,1,1,4,2,1,1,"Windows","Microsoft Internet Explorer",1093,614,4,337
"2333",19,"female","GB",19,27,46,33,13,36,2,9,1,4,1,1,1,1,1,1,2,1,4,1,2,3,2,2,2,3,2,4,4,3,4,5,5,5,5,5,4,3,5,5,5,1,5,3,3,1,4,4,2,5,1,1,2,1,2,1,2,1,1,1,4,1,3,5,4,5,3,3,3,5,2,179,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,12,1,4,1,1,1,"Linux","Chrome",360,640,19,233
"2334",18,"female","US",19,37,40,48,15,25,1,8,1,2,1,2,2,1,1,2,1,2,3,1,3,5,4,5,4,5,3,2,3,3,4,5,2,4,4,4,5,4,4,4,4,5,5,5,4,5,5,5,5,5,1,2,2,1,1,2,1,1,2,2,5,3,5,2,1,3,2,1,2,1,2,154,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,1,1,2,7,1,4,2,1,2,"iOS","Safari",768,1024,70,328
"2335",17,"female","US",31,24,43,37,38,41,3,7,1,5,5,1,4,1,4,4,2,2,1,1,1,2,1,3,2,4,2,3,4,2,5,4,4,4,4,4,5,5,4,4,5,4,5,3,2,2,4,4,4,4,4,2,5,4,4,4,2,4,5,4,5,4,4,4,5,4,3,4,4,4,2,131,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,3,12,4,4,2,1,2,"iOS","Safari",768,1024,492,177
"2336",17,"female","US",29,24,38,36,19,45,0,6,1,3,2,3,4,1,2,2,2,1,5,3,1,4,2,4,4,5,1,1,1,1,3,4,4,5,4,5,4,2,4,3,4,2,4,3,3,2,5,3,5,5,1,3,2,1,1,2,3,1,1,4,5,5,5,4,5,4,5,4,4,4,2,175,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,7,1,4,2,1,3,"iOS","Safari",768,1024,70,229
"2337",17,"female","US",28,19,44,43,11,33,0,4,2,5,2,3,3,1,2,2,2,3,2,1,1,3,3,1,3,4,1,1,1,1,4,4,4,5,4,5,5,4,5,4,4,4,5,3,3,4,5,5,5,5,1,1,1,1,1,1,1,1,2,1,5,3,4,3,2,4,3,2,4,3,2,202,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,7,1,4,2,1,2,"iOS","Safari",768,1024,70,358
"2338",17,"female","US",31,30,39,39,23,10,0,7,2,5,3,3,5,2,2,2,2,1,2,2,2,3,4,4,3,5,3,2,2,2,3,3,4,4,4,4,4,4,5,4,4,4,4,5,2,5,4,4,4,3,2,2,2,3,2,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2,288,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,2,2,1,1,4,1,4,2,1,2,"iOS","Safari",768,1024,24,291
"2339",16,"female","US",31,25,42,39,11,38,0,6,1,5,5,2,2,1,2,5,3,3,1,1,2,1,4,3,5,3,3,1,2,1,3,3,5,5,5,3,4,4,5,5,4,2,4,3,5,3,5,3,5,5,1,1,1,1,1,1,1,1,2,1,4,2,4,3,5,5,4,4,5,2,2,161,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,3,1,1,6,1,4,2,1,3,"iOS","Safari",768,1024,51,193
"2340",18,"female","US",27,25,44,39,22,26,1,5,1,3,5,2,3,1,3,1,2,1,2,3,3,3,4,3,2,2,4,1,2,1,3,5,4,5,5,5,5,2,5,5,4,4,4,1,4,5,5,3,5,4,1,3,1,1,3,2,3,2,3,3,3,2,4,2,2,1,4,3,4,1,2,157,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,3,1,1,7,1,4,2,1,2,"iOS","Safari",768,1024,42,226
"2341",17,"male","CA",49,12,30,26,37,48,0,5,5,2,5,5,3,4,3,5,5,4,5,3,1,2,1,1,1,2,1,1,1,1,2,5,1,5,2,2,5,1,5,2,5,1,3,2,1,2,4,3,4,1,4,4,4,4,3,4,5,4,1,4,5,4,5,5,5,5,5,4,5,5,1,141,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,2,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1280,1024,4,215
"2342",16,"male","CA",44,25,46,26,22,38,0,6,1,5,5,4,5,3,3,5,4,5,2,2,3,3,4,2,3,5,1,1,2,1,4,4,5,5,5,5,4,4,5,5,3,1,5,2,1,2,5,1,2,4,1,2,4,2,2,3,2,2,1,3,5,4,5,3,3,4,4,3,5,2,1,133,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,9,2,4,2,1,3,"Windows","Microsoft Internet Explorer",1366,768,62,219
"2343",16,"male","CA",34,41,44,32,28,37,0,5,2,3,2,4,4,2,3,5,3,2,2,2,4,4,4,4,4,4,4,4,5,4,5,4,5,3,5,5,4,5,4,4,4,3,4,3,1,3,3,4,3,4,2,2,4,3,2,4,2,3,3,3,5,4,4,4,4,4,4,2,4,2,1,115,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,1,1,2,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1280,1024,4,108
"2344",16,"male","CA",45,25,34,30,26,35,0,3,3,4,4,5,4,4,5,4,4,4,1,3,1,3,4,3,4,4,2,1,1,2,3,3,4,3,5,5,3,1,3,4,4,3,4,4,1,1,4,3,3,3,1,5,5,1,2,2,2,4,2,2,5,2,5,4,5,5,2,1,5,1,1,148,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,1,2,1,4,2,1,1,"Windows","Microsoft Internet Explorer",1280,1024,14,206
"2345",16,"male","CA",42,30,30,28,31,25,0,4,3,5,5,2,5,2,4,3,3,5,2,3,3,4,5,2,4,2,3,1,5,1,3,1,4,2,5,1,5,3,1,5,2,1,4,4,4,1,4,3,1,4,5,1,3,5,1,2,5,2,5,2,4,1,1,2,5,2,3,1,5,1,1,144,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,1,2,1,4,2,1,3,"Windows","Microsoft Internet Explorer",1440,900,2,181
"2346",16,"female","CA",48,24,36,24,33,34,0,5,3,3,4,4,4,5,4,5,4,5,3,4,2,4,3,2,4,2,2,2,1,2,3,5,5,1,2,5,4,2,5,4,1,1,4,2,2,3,2,4,2,3,4,4,4,4,4,2,3,4,2,2,4,3,3,2,2,4,4,4,4,4,2,271,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,12,1,4,2,1,4,"Windows","Microsoft Internet Explorer",1280,1024,7,414
"2347",48,"male","US",23,21,30,47,16,33,0,5,1,3,2,4,3,1,2,1,1,1,3,1,1,5,2,2,2,4,2,1,1,1,2,3,3,4,2,4,2,2,4,4,5,5,4,5,4,5,5,5,5,4,1,1,2,2,2,1,2,2,1,2,4,4,4,4,4,4,2,1,4,2,1,191,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,1,1,4,3,4,1,1,2,"Windows","Firefox",1280,1024,7,226
"2348",16,"female","CA",27,35,39,43,24,33,0,5,1,5,1,1,3,1,1,4,2,4,2,2,5,5,5,4,3,5,3,1,1,3,5,1,5,5,5,5,5,1,2,5,5,5,5,5,1,4,5,5,5,3,3,1,3,2,1,3,3,1,3,4,5,4,5,5,2,1,5,1,4,1,2,194,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,8,1,1,2,1,2,"Windows","Microsoft Internet Explorer",1280,1024,5,148
"2349",17,"female","US",19,44,37,46,17,33,0,7,2,1,2,1,3,1,1,1,1,2,3,1,4,5,5,4,5,5,5,3,4,4,5,5,1,4,4,1,4,5,4,4,4,4,5,5,4,5,5,4,5,5,1,2,3,1,3,2,2,1,1,1,5,3,5,3,3,2,3,3,3,3,2,240,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,6,1,4,2,1,3,"iOS","Safari",375,667,2,216
"2350",18,"female","US",37,30,39,30,20,30,0,6,3,3,4,3,4,2,3,4,2,4,3,2,4,4,4,3,3,3,3,2,2,2,4,4,4,4,4,4,3,4,4,4,3,3,4,3,3,3,3,3,2,3,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,133,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,1,1,4,2,1,2,"iOS","Safari",320,568,13,141
"2351",16,"female","CA",40,41,34,30,20,40,0,5,2,3,5,4,3,3,4,4,3,4,2,3,3,4,3,5,5,5,3,5,5,3,3,4,2,4,3,4,4,3,3,4,2,4,4,3,3,3,3,3,2,3,2,2,3,2,1,2,2,2,2,2,5,4,5,3,4,4,4,4,4,3,2,277,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,6,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1440,900,2,203
"2352",16,"male","CA",19,22,49,39,36,39,1,5,1,2,4,1,1,1,1,1,1,1,4,1,3,1,2,2,3,5,2,1,2,1,5,5,5,5,5,5,5,5,4,5,5,1,5,4,4,1,5,4,5,5,4,3,5,4,5,4,4,2,1,4,4,2,5,5,2,2,5,5,5,4,1,184,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,3,1,1,7,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1280,1024,42,169
"2353",20,"female","NZ",42,13,33,36,41,30,0,5,4,5,3,4,3,2,3,3,5,5,2,3,1,1,1,1,1,4,1,1,1,1,2,3,4,2,3,3,4,2,5,5,2,4,4,4,4,5,4,2,3,4,3,4,3,5,5,4,5,2,5,5,4,3,4,4,3,2,2,2,3,3,2,176,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,6,1,4,2,1,4,"Windows","Chrome",1366,768,10,168
"2354",55,"female","GB",28,30,40,35,14,29,0,9,2,3,2,3,2,2,2,3,2,2,3,2,3,3,3,3,4,4,3,2,2,3,4,4,4,4,4,5,4,3,4,4,4,3,5,4,3,3,3,4,3,3,1,2,1,1,1,1,1,2,2,2,2,3,4,4,3,3,3,2,3,2,2,196,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,1,1,1,4,2,2,3,"Linux","Chrome",534,854,9,157
"2355",23,"male","US",29,27,33,32,13,17,0,5,2,4,1,3,3,2,2,3,2,1,3,3,2,2,4,3,3,3,2,3,4,1,3,4,3,4,4,2,4,2,4,3,3,4,4,3,2,2,4,4,2,4,1,2,1,2,1,1,1,1,2,1,2,1,3,2,2,2,1,1,2,1,1,420,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,1,6,1,5,2,1,7,"Macintosh","Safari",1280,800,146,660
"2357",16,"male","CA",32,29,35,38,32,28,0,4,3,1,3,3,5,2,2,5,1,2,3,2,1,3,4,3,3,3,3,3,3,3,5,2,3,3,5,3,5,3,3,3,5,3,3,3,3,5,5,3,5,3,3,3,5,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,1,1,146,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,3,2,1,10,1,3,2,1,3,"Windows","Microsoft Internet Explorer",1440,900,10,130
"2358",20,"male","NO",38,38,37,32,22,36,1,6,3,4,4,3,4,3,3,4,2,4,2,2,4,5,4,3,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,3,2,3,4,4,2,4,4,3,3,3,1,2,4,2,2,4,2,1,2,2,4,2,5,5,4,2,4,3,3,4,1,195,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,3,2,2,1,6,1,4,2,1,7,"Windows","Chrome",1366,768,6,166
"2359",15,"female","US",37,26,37,29,21,38,0,6,3,4,4,3,1,2,4,2,3,4,5,2,3,4,3,4,1,3,2,2,3,1,3,4,3,4,4,3,5,2,5,4,2,3,5,3,1,3,3,4,2,3,1,3,3,1,4,1,4,2,1,1,4,4,5,3,4,4,4,4,4,2,2,357,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,2,3,1,2,4,1,4,2,1,1,"iOS","Safari",375,667,6,506
"2360",16,"female","CA",40,31,43,42,39,27,2,6,1,5,4,4,4,1,4,4,4,5,3,1,2,4,1,4,2,5,1,4,4,4,5,3,5,1,5,5,5,5,4,5,5,3,5,5,2,3,5,4,5,5,4,4,1,5,4,5,4,5,5,2,3,4,3,2,3,2,3,3,2,2,2,111,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,2,1,1,1,2,4,2,1,2,"Windows","Microsoft Internet Explorer",1366,768,5,159
"2362",15,"female","US",38,44,37,23,28,36,0,1,1,5,4,3,4,2,5,5,2,4,2,1,5,5,5,5,4,5,5,2,3,5,2,4,5,4,4,5,2,1,5,5,3,4,2,2,2,2,1,1,3,3,5,2,4,4,2,1,2,2,4,2,5,5,4,2,4,3,4,4,4,1,2,230,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,1,4,1,4,2,1,3,"iOS","Safari",320,568,15,504
"2363",22,"female","VN",29,27,29,36,23,34,0,0,3,2,2,3,2,2,2,2,3,2,3,3,1,3,3,4,3,5,1,4,2,1,2,4,3,4,2,3,3,2,3,3,3,4,4,3,4,5,3,4,3,3,3,3,1,1,2,1,3,4,2,3,4,3,4,4,3,2,3,3,4,4,2,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,3,1,1,2,1,2,"Windows","Chrome",1366,768,425,662
"2364",16,"female","CA",29,46,37,28,26,21,0,5,2,2,5,2,2,1,1,3,3,5,2,1,5,5,5,3,5,5,5,3,5,5,4,1,5,5,3,1,5,4,5,4,3,2,4,5,1,1,3,3,2,4,4,1,3,4,4,3,3,2,1,1,1,1,5,5,1,1,3,1,2,1,2,162,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1,2,0,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1280,1024,6,315
"2365",16,"male","CA",43,48,37,21,20,26,0,2,3,5,5,2,5,3,4,5,3,3,1,4,5,5,5,5,5,5,5,5,5,3,3,3,5,2,5,5,1,3,5,5,1,1,5,3,1,1,1,2,3,3,3,1,5,3,1,1,1,1,3,1,1,1,3,5,3,3,3,1,5,1,1,261,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,4,2,1,2,"Windows","Microsoft Internet Explorer",1280,1024,3,317
"2367",21,"female","US",23,39,42,43,19,36,2,7,1,3,3,3,2,1,2,2,1,1,3,1,3,5,3,4,5,5,4,3,3,4,4,5,4,4,3,5,5,3,5,4,4,4,5,4,4,5,4,5,4,4,1,2,2,2,2,2,2,2,2,2,4,3,4,4,1,4,4,4,4,4,2,192,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,3,1,1,1,1,1,4,1,1,11,"Windows","Chrome",1366,768,40,188
"2368",18,"male","US",38,18,41,22,13,33,0,5,2,5,3,2,3,1,3,5,2,4,4,4,2,3,3,1,2,2,2,1,1,1,3,4,5,4,3,5,5,3,5,4,2,1,5,2,2,2,2,1,2,3,1,1,3,1,1,1,1,1,1,2,3,2,5,3,1,3,5,5,2,4,1,183,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,1,2,1,4,2,1,2,"Windows","Chrome",1600,900,23,204
"2369",17,"female","CA",29,37,30,42,40,38,0,5,2,2,4,2,5,1,5,1,1,3,2,1,5,3,4,4,3,3,4,3,5,3,4,1,1,4,4,1,4,4,4,3,5,4,5,2,5,5,5,1,5,5,4,3,5,3,3,5,3,4,5,5,5,4,5,4,1,3,5,4,4,3,2,140,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1,10,1,5,2,1,5,"Windows","Microsoft Internet Explorer",1280,1024,3,247
"2370",21,"male","VN",39,32,32,36,23,38,0,3,3,4,4,3,5,3,4,2,3,3,2,3,4,3,5,3,4,4,3,2,2,2,2,3,5,3,3,4,3,2,3,4,4,4,5,2,2,2,5,5,4,3,4,3,1,2,5,1,2,2,2,1,5,2,3,4,4,4,4,4,4,4,1,401,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,4,2,1,1,1,4,"Macintosh","Chrome",1280,800,64,637
"2371",19,"male","US",30,23,40,27,30,19,0,8,2,3,2,4,2,2,3,2,3,2,3,2,2,2,4,2,3,2,2,1,3,2,5,4,4,3,4,4,5,5,2,4,3,2,4,3,2,1,4,3,2,3,2,3,4,3,3,5,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,115,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,2,1,1,9,1,4,2,1,2,"Windows","Chrome",1920,1080,10,143
"2372",16,"female","US",44,34,37,25,27,30,0,5,3,4,5,4,5,2,3,4,4,4,4,2,4,3,3,2,5,4,4,3,4,2,3,2,4,3,3,4,5,4,5,4,3,1,3,2,1,1,3,5,2,4,4,2,3,2,5,2,3,2,2,2,2,2,4,4,3,2,4,3,2,4,2,125,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,4,2,4,2,1,2,"Linux","AndroidBrowser",540,960,5,148
"2374",26,"female","US",39,22,39,32,14,27,0,7,3,5,2,3,5,1,1,5,5,1,5,3,1,3,4,2,1,4,1,2,2,2,4,4,5,3,4,5,5,3,4,2,5,1,4,2,2,2,4,5,4,3,2,1,1,1,1,3,1,2,1,1,4,3,4,4,2,1,1,1,4,3,2,121,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,4,2,1,1,1,1,4,1,1,2,"Windows","Chrome",1366,768,7,141
"2375",42,"female","US",41,26,36,31,19,27,0,6,2,5,3,2,5,2,5,5,3,4,2,3,2,3,3,3,3,3,2,5,1,1,4,5,3,3,3,4,5,2,4,3,3,3,5,2,4,2,3,3,3,3,1,4,2,1,2,1,1,2,3,2,3,4,1,3,3,4,2,1,4,2,2,201,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,1,4,1,4,2,3,4,"iOS","Safari",768,1024,6,263
